role,n,time
C,4903,537860109
C,6633,63
P,7629,538338258
P,106,321
C,3203,742414476
C,2588,70
C,6425,55
P,9904,742505575
P,5462,306
P,239,180
C,8221,742278659
C,6377,158
C,1016,130
P,8072,548233756
P,7500,307
C,6501,548764839
C,1603,72
C,4197,49
C,6618,58
P,5561,549353604
P,2468,341
P,7459,166
P,2892,220
C,1901,748664083
C,4097,71
C,7806,52
P,4638,748490766
P,3138,63
P,7099,551408597
C,7336,748355628
C,1276,64
C,5692,52
C,5011,55
P,8917,552786170
P,5234,391
P,4640,181
C,4667,748086982
C,982,71
C,3058,48
C,9983,57
P,1292,560973057
P,4373,84
P,5767,101
P,3365,64
P,3412,1564
C,3858,561834535
C,3931,63
C,3990,60
C,5247,66
P,8652,748546510
P,6200,366
P,1062,206
C,8369,748197233
C,3919,64
P,2299,747970319
P,1471,248
P,7556,170
P,2687,564346772
C,9695,564585882
C,991,82
C,5592,57
P,8555,565089363
P,1227,121
P,1164,68
C,9080,565586397
C,514,89
C,2201,66
P,2934,748088360
P,6456,202
P,4674,140
P,1756,165
C,6755,748138093
C,8836,81
C,2249,567119455
P,9880,567521442
P,919,94
P,1388,61
P,934,60
P,459,68
P,727,59
C,5983,568206222
P,6673,748331372
C,3063,569179380
C,3530,66
C,8382,48
P,2001,569658370
P,7094,63
P,8453,59
P,837,60
C,7723,748208302
C,712,116
C,7002,106
C,1025,60
P,8804,748670650
P,8431,278
C,9707,572836100
C,1119,82
C,6156,70
P,4796,573399726
P,3706,285
P,96,132
P,6551,137
C,9500,748312635
C,728,56
C,2774,63
P,4457,575129965
P,5091,265
C,7305,747764205
C,6517,92
P,8555,747460108
P,885,368
P,1716,1521
P,1226,165
P,401,136
P,5519,146
C,5903,747795515
C,7696,577617175
C,2936,103
P,5660,578125581
P,8077,298
C,5096,578628825
C,6668,58
P,3720,747686488
P,967,58
P,5243,55
P,6114,69
C,9509,580058931
C,6732,68
P,9945,747459080
P,3164,265
C,5899,580847839
C,1252,69
C,5474,51
C,1524,58
P,6796,581388081
P,9684,62
C,9141,747094834
C,8422,79
P,3950,582543418
P,1681,98
P,9574,68
P,2958,70
C,6946,747375680
C,57,112
C,5220,46
C,1002,57
C,5439,56
P,7715,584298114
P,4307,93
C,3848,584863151
C,1654,70
C,3413,56
P,8853,585474757
P,297,56
C,8443,748209111
C,1383,69
C,1207,46
P,7031,748233188
P,8492,64
C,8163,587261205
C,317,71
C,4883,60
C,325,64
P,1792,588255909
P,3929,97
P,3800,51
P,5731,58
C,7082,748826217
C,9327,73
P,9729,748834309
P,802,77
P,547,50
C,9545,748956360
P,9361,590817786
C,9759,748487712
P,6937,591510518
P,7169,92
C,8231,748079851
C,8403,326
P,3742,592531334
P,5178,58
P,5114,61
P,3428,110
C,7894,748054839
C,4958,302
C,3319,193
C,458,172
P,6067,747855512
P,9750,82
C,5129,747823634
C,8090,257
C,2909,163
P,7153,597145475
P,2836,90
P,6280,51
C,6988,598115410
C,3354,250
C,5690,163
P,6759,747877728
P,8645,58
C,6596,747613575
C,5253,259
C,1699,600157189
P,9398,747553056
P,4889,747551547
P,862,92
C,3588,747549058
C,1779,297
C,3178,111
C,2531,184
C,5662,602933450
P,9325,747788962
P,6195,77
P,1260,79
C,8339,604708607
C,8835,295
C,1854,1766
P,7729,605512803
P,2403,79
P,7023,64
C,3082,606420111
C,10000,290
P,8914,606862115
P,6109,119
C,6486,607285865
C,8157,250
C,2388,184
P,497,95
P,2490,93
P,63,72
P,9238,61
P,2103,74
C,5977,608880478
C,7981,312
P,1987,609473040
P,3037,112
P,8376,74
C,6440,748524843
C,443,256
C,8004,136
P,754,100
P,782,65
P,3445,52
P,8801,72
P,1826,76
C,7997,748844744
C,691,330
P,7209,611944081
P,3480,117
C,5667,748882344
C,5191,223
C,7183,136
P,9958,613179565
C,9859,748946385
P,4357,748889617
P,5984,94
P,5266,69
P,2310,614512862
C,8842,748756912
C,7657,302
C,410,202
C,692,176
P,5042,748904502
P,6205,616492119
P,5978,77
C,6145,748875905
C,2813,282
C,5138,146
C,974,164
P,7409,749025095
P,3459,617964136
C,5252,618281388
C,7408,308
P,4939,749108134
P,2936,90
P,55,53
P,78,64
P,3531,72
P,5160,2394514361
C,5732,749553857
C,2371,282
C,4261,255
C,4486,620655182
P,7234,621091006
P,6522,98
C,3235,749615633
C,6255,256
C,293,172
C,4077,621771115
P,7258,622088885
P,7145,99
P,1153,52
C,7138,749461084
C,5426,288
C,3257,623035676
P,8072,623604270
P,2534,56
P,13,50
P,7882,76
C,8722,624142144
C,1024,339
C,256,298
C,3523,204
P,6039,749704456
P,5004,72
C,4379,749809989
C,6466,278
C,5296,625767877
P,9987,749793388
P,4118,100
P,4845,88
C,7075,749775493
C,7083,328
C,2905,168
P,8063,749918399
P,947,628493158
P,109,95
P,3734,53
P,1475,71
C,8110,750012365
C,7468,299
P,9296,749826088
P,7480,150
C,2540,749998982
C,1076,249
C,6167,172
C,3918,1485512771
P,9889,632435262
P,3804,59
P,1255,61
C,5992,632915070
C,9675,248
C,3517,138
P,9661,749899749
P,3424,63
P,4172,633877615
C,7955,749781180
C,9719,312
P,5027,634893883
P,6584,85
P,1499,120
P,6655,89
C,7431,749718715
C,8322,636305085
C,550,250
P,7665,636656622
C,7823,749322098
C,1803,206
P,7008,637786751
P,2174,94
P,1946,61
P,1338,68
C,7621,749540002
C,411,313
C,4466,162
C,344,179
P,6914,639099213
C,3565,639389780
P,7981,749373254
P,5226,111
P,999,641077767
C,6812,749456803
C,4127,265
C,2897,169
C,1608,642211810
P,5038,642460572
P,5082,90
C,7005,642669446
C,1364,247
C,3498,327
P,6891,749657019
P,9061,103
P,317,52
P,1091,61
C,8332,749865010
C,9975,272
P,7207,749993040
P,8057,100
P,3624,1501539045
C,9868,750277485
C,2118,244
C,6062,196
P,9484,750155587
P,1194,93
P,3386,61
P,612,81
P,1317,60
P,727,71
C,2669,750452756
C,9753,329
C,2298,146
P,8799,651081215
P,6321,56
C,6101,749783734
C,7037,284
C,972,148
C,1573,652136950
P,7148,110
P,8317,67
C,6115,749425621
C,5095,249
C,5468,183
P,9206,749375454
P,3039,104
P,5830,56
C,8591,749475969
C,6372,275
C,1930,159
P,4052,749314626
P,479,83
P,5337,52
P,6942,70
C,5891,657650246
C,6715,290
P,4943,658188906
P,5581,139
P,1182,53
C,6570,749594606
C,760,253
C,7777,218
C,247,190
C,1607,659604947
P,8838,749616024
P,7508,113
C,8683,749741777
C,8075,320
P,1673,662015514
P,9360,62
P,2125,56
P,1970,62
C,8591,749803605
C,2672,256
C,5021,158
P,9124,749453204
P,6060,118
P,1375,90
P,1166,86
C,8992,749673013
C,2885,245
P,7029,749348946
P,6700,132
C,3748,749132550
C,9449,191
C,315,132
C,2384,120
P,3597,749143612
P,4838,93
P,3860,62
P,1106,75
P,981,63
P,1625,668445121
C,7481,668932696
C,3775,309
C,2283,164
C,4207,176
C,350,178
P,4051,669568180
P,4724,100
P,5204,51
P,2566,74
C,8748,749726313
C,1605,248
C,4801,749747343
C,766,670916746
P,5561,749636629
P,7810,63
P,2439,672140569
C,7238,749777585
C,6705,273
C,3741,202
P,6273,673720885
P,442,95
P,549,50
P,5749,73
P,2062,74
P,2280,70
C,4500,749737859
C,6651,336
C,6222,674839296
P,6603,749620404
P,1165,87
P,2194,78
P,6658,107
P,1406,101
C,8213,750244090
C,2745,2275
C,5254,455
C,394,412
P,4998,678735990
P,4869,128
P,5710,192
C,2301,679570175
C,2661,402
C,1454,150
C,6042,133
C,4751,1611560321
P,5800,681049132
P,5559,156
C,5722,751265805
C,2006,397
C,1367,1449
C,2484,682601476
P,8589,159
P,5909,83
P,3653,89
P,22,160
P,606,69
C,5289,752518165
C,1309,265
C,3619,212
C,1611,191
P,8460,684783086
P,2783,85
C,7723,752226209
C,1494,323
C,213,201
C,3544,198
C,2694,686813352
P,8021,687367496
P,1876,92
P,4453,61
C,4161,752640891
C,2588,277
C,605,140
C,4245,234
C,2172,167
P,1641,689185880
P,2780,82
P,779,59
P,2574,50
P,494,57
C,5558,752878856
C,3539,314
P,5527,690681282
P,2479,99
P,1180,53
P,6662,71
C,4218,753000557
C,9747,292
P,3245,692223531
P,9708,61
P,1460,51
C,9135,752773484
C,9407,353
P,9007,753011739
P,993,160
P,6096,753262414
P,1815,219
C,6831,753208298
C,5989,454
P,7505,696902025
C,7330,753252685
C,1325,1550668079
P,4927,698049974
P,4259,58
P,231,50
P,6057,61
C,9590,753397822
C,6207,296
C,360,174
C,1619,187
P,6737,753491629
P,4661,70
P,4669,60
C,3996,753543175
C,8068,257
C,5745,216
P,9317,702116148
P,3050,112
P,1354,89
P,4371,62
P,767,69
C,2260,702910022
C,4448,256
C,4229,1984
C,4423,1557796246
P,8078,704198397
P,2577,93
P,4550,50
C,5762,704746654
C,1427,320
C,3679,187
C,5675,169
P,9926,754300140
P,3275,155
P,2084,91
C,7712,754039524
C,3359,143
C,4132,706773724
P,4716,707082545
P,6428,94
P,4275,59
P,345,79
P,888,72
C,9391,754177654
C,7698,241
C,1292,1935
P,6135,754215096
P,2311,92
P,9093,79
C,6272,754100611
C,9900,314
C,1220,314
P,7905,710287144
P,2045,92
P,2626,52
P,12,63
P,294,75
P,621,77
P,5337,78
C,4350,754463162
C,8558,284
C,253,160
C,5487,712086607
P,2487,754551822
P,7411,92
P,2205,50
C,159,1898
C,9854,224
P,8939,754528545
P,7405,57
C,4063,754513436
C,9738,714797039
C,501,256
P,9537,754741849
P,2893,73
C,4793,754646525
C,3464,258
C,7548,188
P,8918,754691471
P,6540,99
C,7021,754385935
C,7326,341
P,5958,754181220
P,7381,94
C,8152,754194806
C,3889,314
P,4673,720912317
P,8965,97
C,1252,754135051
C,6954,369
C,9228,180
P,9000,722459373
P,3373,91
P,4365,50
P,2528,72
C,9411,723217808
C,9582,314
P,5389,723549645
P,4826,63
P,5453,61
P,1767,70
C,7621,724190295
C,7169,282
C,3017,203
P,7647,754082390
P,7453,88
P,4042,1584275658
C,4327,726412235
C,9424,399
C,2348,221
P,9227,727388415
P,3414,123
C,5770,754096793
C,8936,191
P,2920,729154379
P,4628,90
P,1757,61
P,246,76
P,8884,1588690527
C,2620,730467768
C,7476,261
C,4714,184
C,2981,192
P,6443,753270954
P,976,108
P,6181,65
P,3541,72
C,8590,733014332
C,7214,295
P,9922,753617361
C,5442,753338748
C,418,266
C,4326,193
C,2518,176
P,6528,736289684
P,9909,56
P,2748,67
C,8920,753669074
C,9804,252
P,7892,753766753
P,8739,96
C,8952,753351003
C,3890,286
P,7396,739942875
P,6027,106
C,7078,752969755
C,8273,259
P,9553,741201353
P,5401,105
C,2771,752878077
C,1086,244
C,8773,198
C,4786,204
P,8073,753290763
P,6423,64
C,4721,753344250
C,8257,247
C,498,162
P,9935,752712878
P,4821,100
P,3942,745844198
C,2450,752698583
C,8366,305
C,3365,232
P,3281,747360015
P,5269,107
P,3580,747921354
C,6674,752775649
C,9911,223
P,7885,749284189
P,5343,55
P,3941,52
C,6875,749642774
C,2706,310
C,5424,164
C,871,169
P,7831,753026861
P,4433,92
C,7298,752682953
C,6088,258
C,1262,199
P,9259,752132419
P,7887,104
C,5566,2045529
C,519,260
C,3075,205
C,7402,220
P,4383,2818533
P,9453,71
P,887,75
P,1232,72
C,5874,752715260
C,4136,243
C,1003,185
C,3084,179
P,7479,4884148
P,1577,96
P,5392,72
C,6492,752783966
C,2473,206
C,6956,2443152320
P,5363,752771548
P,6094,72
P,4479,74
C,9459,752736980
C,2577,227
C,1051,152
P,7831,752549554
C,9411,752476525
C,877,218
P,4623,10780394
P,9534,108
P,2203,67
C,8815,752357392
C,1734,222
C,6329,11903357
P,6414,12120586
P,2186,64
P,7318,57
C,5954,752293246
C,9868,202
P,6492,752265147
P,6416,73
P,2755,59
C,6399,752159185
C,5384,169
P,4305,15605342
P,455,61
P,8655,73
C,6184,752036595
C,9742,245
P,9236,751949375
P,902,66
P,1303,72
P,4988,69
C,8450,752063043
C,1514,187
C,7673,164
P,3531,751954097
P,3019,103
P,1366,114
P,278,62
P,8501,121
C,9470,752280910
C,2275,145
C,5570,1634441948
P,2565,752076030
P,5155,83
P,1631,58
P,5295,73
P,2775,66
C,8454,752222269
C,7150,311
C,2479,24289339
P,5263,24525697
P,5738,105
P,5445,53
P,441,93
C,4770,25208984
C,1796,344
C,5500,138
C,4641,165
P,7809,752795456
P,7201,75
P,1966,27146971
C,9502,752722391
C,5771,215
P,7991,28677362
P,1785,151
P,240,69
C,4426,29352277
C,2155,293
P,1258,29638876
P,9094,76
C,7255,752281625
C,7459,219
P,4463,31019271
P,7851,93
P,2595,31247862
C,9316,752266305
C,4172,32674662
P,5753,752163532
P,6833,118
P,1036,75
C,5503,752170045
C,9737,235
P,9927,751907393
P,6407,117
C,2605,751907630
C,2209,207
C,5852,235
C,5764,219
P,8655,752251775
P,5895,90
P,3326,36763693
C,9494,37018006
C,7458,281
C,619,1494
P,8935,752213906
P,209,111
P,3180,52
P,956,75
P,4219,76
C,4375,752529484
C,375,175
C,2467,187
C,5852,148
C,3826,194
P,9077,752381834
P,1147,96
P,1815,52
P,2529,51
C,5597,40272390
C,4611,221
C,5005,169
P,3127,41188534
C,3349,751922339
P,7125,751744936
P,541,103
P,9225,114
C,6981,44000510
C,2119,246
C,300,147
C,5641,44411108
P,2399,44623955
P,4212,108
P,4103,64
P,2981,101
P,114,73
C,6589,45631530
C,8804,208
C,293,370
P,3297,752470126
P,6549,73
P,3975,46499313
P,5122,89
C,9631,752412361
C,3775,184
C,3947,183
P,1399,48169170
P,2736,63
P,2585,103
P,3841,64
P,4525,70
P,1751,59
C,6616,752957184
C,5692,255
C,1927,154
C,2285,171
P,6244,50553876
P,5637,115
C,8582,51360099
C,2758,203
C,2554,753262405
P,8460,753166311
P,8206,73
C,9328,753093265
C,2949,257
P,9780,54668525
P,4600,103
C,9110,753206101
C,4214,297
C,3057,171
C,782,165
P,7816,56531025
P,7226,63
C,9117,753630151
C,6834,210
C,747,144
P,9290,753881191
P,6417,54
P,1557,61
C,7243,753920390
C,9001,369
P,2967,61407264
P,3525,150
P,6278,116
P,3501,124
C,5946,754287443
C,3903,293
C,5982,1606834037
C,364,1845
C,1184,458
P,6666,63476372
P,6030,185
C,8069,754710531
C,1400,352
P,8738,64999728
C,9089,754265082
P,4067,66535974
P,376,87
P,4463,95
P,258,115
P,5598,70
C,3850,67315616
C,5523,216
C,256,174
C,6095,138
P,7183,69258236
P,4969,149
C,7466,754149323
C,6059,288
P,6618,70709379
P,6214,141
C,2266,71621031
C,2036,304
C,4433,198
C,316,148
P,9862,73470444
C,2295,754628732
C,7133,288
P,5806,75589389
P,3836,66
C,4443,754692471
C,8978,541
P,3712,754860379
P,4582,136
P,240,125
P,7912,72
C,4121,80056359
C,3949,423
C,4368,148
C,4335,169
C,1096,179
P,4920,80992650
P,4721,86
P,7878,54
P,1915,69
C,6272,755660344
C,4669,283
C,1128,186
C,5040,208
C,28,157
C,84,145
P,2572,83591146
P,3122,95
P,541,90
P,2085,72
P,2156,73
C,5777,755898224
C,6529,383
P,2276,85704288
P,3572,71
P,4367,78
P,7045,68
P,43,72
C,5008,86595538
C,5746,275
C,927,171
P,4116,87386142
P,426,84
P,2368,93
P,3343,78
P,2838,88230457
C,8033,755989508
C,7720,201
C,1040,170
P,3812,89555171
P,9547,120
P,1531,84
C,7551,755793099
C,2185,250
C,5213,221
C,2001,174
P,2503,755609544
P,6258,91068738
P,2487,110
P,4179,53
P,1069,74
P,54,61
C,7717,755644155
C,4314,370
C,3392,153
P,9036,93201071
P,2051,145
P,7152,52
C,6284,755500394
C,8048,167
C,2418,1564
C,2525,1277
P,8747,755686907
P,9700,99
P,584,59
C,9089,755851549
C,888,285
C,573,170
C,921,191
C,1583,200
C,4372,186
C,367,148
P,7691,97351032
P,9172,106
C,9350,97730543
C,2649,351
C,5741,189
P,5611,755483884
P,8149,112
C,5149,755279940
C,6447,2909
C,2720,313
P,7976,755025575
P,1364,106
P,2650,53
P,1144,50
P,129,71
P,6108,68
C,3208,755328958
C,6656,246
C,9219,163
P,3978,102654390
P,726,142
P,3537,73
P,1640,78
P,9407,68
C,4783,103373841
C,6481,334
C,2132,161
C,4413,172
P,4300,104436204
P,7291,123
C,6850,755804518
C,517,217
P,4439,755810621
P,8183,107
P,95,69
C,5950,755874405
C,8469,230
C,3218,169
P,6115,756061458
P,4384,70
P,5218,2511982954
C,4769,755566139
C,1500,183
C,8474,186
C,969,131
C,999,171
P,7680,755966232
P,7073,101
P,3913,2440064293
C,3759,112788416
C,6939,310
C,3074,195
C,2052,154
P,6840,113546086
P,5499,158
P,614,103
C,6823,114001179
C,2651,140
P,7787,114882446
P,1448,89
P,3054,60
P,731,76
C,9359,755887914
C,4901,192
C,1452,172
C,133,171
P,7113,118
C,2953,755716770
C,5434,211
P,6704,117488734
P,3952,140
P,3258,96
P,1766,77
C,3230,755928935
C,1942,148
C,8390,177
C,3105,118908367
P,9183,119551567
P,3200,97
P,2987,58
P,944,113
C,6791,120003698
C,8099,305
P,9006,756552143
P,7688,81
C,3965,756382181
C,8622,271
C,1724,176
C,4772,122085064
P,9886,122295369
P,6720,122568654
C,3531,122808252
C,8726,257
P,2279,123217063
P,7585,58
C,8860,755803252
C,3529,333
P,6533,755780661
P,2154,93
P,5982,1735018480
P,2883,115
C,4849,755635472
C,4545,332
C,6945,156
C,2624,203
P,8866,126511609
P,9169,2439404740
C,7796,755112478
C,9381,255
P,9131,755165066
P,8221,91
C,3559,128857856
C,4571,312
C,9571,152
P,7302,754559602
P,1946,157
P,202,72
P,8315,79
C,6870,130146424
C,3414,244
C,3402,134
P,9116,130878057
C,4720,131347526
C,7999,163
C,1585,197
P,9628,131959172
P,1904,97
P,398,77
P,2042,77
C,4746,132679042
C,611,230
C,8832,132993150
P,8393,133340948
P,3196,99
P,7006,119
C,3415,133795626
C,7806,226
C,5145,212
P,7925,754513180
P,3318,75
P,3638,64
P,1394,72
P,795,76
C,9532,136201667
C,2740,174
P,9697,136659405
P,2619,116
C,6194,754518563
C,2995,1715
C,1130,231
C,4108,165
C,4828,137400022
P,2527,137870080
P,2045,103
P,8444,83
P,203,90
P,3920,116
P,153,142
C,4762,754760407
C,8966,435
C,2327,139525881
C,23,410
P,4794,140374283
P,5005,158
P,7271,138
C,5701,755220368
C,1807,638
C,3473,361
C,4223,346
P,2061,171
P,2813,192
P,5490,128
P,3429,196
C,4819,756025121
C,6577,569
C,175,216
C,2642,237
P,2999,143900230
P,9282,153
P,2460,146
P,755,70
C,8567,756239769
C,7330,462
P,7650,145133267
P,2851,94
P,919,59
C,10000,756599946
C,69,521
C,115,198
P,4414,756737473
P,9173,90
P,2130,102
C,6359,756787696
C,4712,178
C,7287,279
P,9153,148221176
P,6764,75
C,7936,148993283
C,6772,171
P,1132,149517558
P,807,89
P,6616,76
P,6887,64
C,9501,150146767
C,7391,200
P,8818,150555218
P,7468,73
C,6216,151078441
C,4872,173
C,4219,144
P,4358,756164583
P,4615,68
P,6431,63
C,4694,152626439
C,8807,200
C,816,145
C,2632,137
P,5010,755401466
P,8774,1609379411
P,3982,154254413
C,9450,755343407
C,4608,275
C,3386,156
P,3503,755207100
P,4762,100
P,9939,52
C,7841,755143225
C,9768,265
P,8938,755124069
P,9305,56
C,7963,754811787
C,9713,254
P,9586,754816046
P,4086,84
P,1976,120
P,207,75
C,7940,754794939
C,2956,269
P,6399,754613792
P,6780,2441907869
C,8144,754881022
C,8125,2441942233
C,1550,232
P,6692,104
P,785,56
P,8274,115
C,6920,755310861
C,1213,247
C,742,199
C,6664,191
P,8099,164603727
P,7966,105
C,6005,755609060
C,6582,194
C,2210,169
P,8068,755738558
P,1069,101
P,4103,84
C,5030,755447273
C,2605,79
C,492,58
C,3525,166573521
P,7207,166782142
P,5861,119
C,8305,167262868
C,8765,57
C,1000,49
P,9599,754773996
P,6163,56
P,3910,52
C,6743,754716198
C,10000,90
P,7776,169244118
P,6456,111
C,9705,754819999
C,1186,82
C,320,78
P,9251,170294267
C,4461,754812095
C,7874,75
C,2093,171244221
P,617,171815745
P,1391,97
P,4445,58
P,8591,59
C,6300,754898534
C,9374,63
P,9242,754893867
P,9992,280
C,2686,173490919
C,3303,16739
C,5140,56
C,2379,55
C,4886,65
C,23,66
C,1004,58
P,9974,755341325
P,8138,270
C,4462,175181502
P,2135,755012275
P,4043,175711300
C,6057,176158066
P,5812,176367503
C,8670,176732589
C,6818,64
C,2394,67
P,1929,754683115
P,5158,281
P,744,219
P,9682,177731865
P,134,470
C,7192,755222557
C,64,165
C,9978,70
P,9807,755375932
P,6637,104
C,7476,755136915
C,2438,77
C,4969,79
P,4347,181414847
P,6461,335
C,9498,181996860
P,8081,755036334
P,6444,183186815
C,6003,754963571
C,205,70
C,9672,63
C,2924,184059225
P,1591,184611121
P,547,79
P,2078,98
P,3196,117
P,8192,78
C,81,185524426
C,2531,79
C,9750,75
P,7215,755129291
P,8558,316
C,8596,755202858
C,2088,153
C,1453,140
C,3188,174
C,1102,144
P,6712,187509612
P,6818,116
P,904,114
C,8216,188426989
C,8540,60
P,9097,755742978
P,5637,204
P,37,254
P,3540,230
C,4081,190111166
C,1339,66
C,2613,102
C,7941,58
P,8319,190834691
P,6819,113
C,6320,191287484
C,8982,74
P,2102,191850905
P,678,214
P,2606,196
P,4251,220
P,6829,192434231
C,7574,756523866
C,5420,90
C,6662,163
P,9750,756803927
P,420,128
P,1994,134
P,6468,82
C,4631,194867239
C,5821,161
P,9034,195465098
P,2596,206
C,9401,750427541
C,4121,77
C,17,119
C,1871,78
P,3146,197852436
P,9612,454
C,5954,750943437
C,9011,100
C,564,69
P,1077,199667915
P,8184,251
P,4822,261
C,7889,751356842
C,5858,135
C,136,120
C,1341,64
P,9332,201909782
P,7230,234
C,3160,202476732
C,9319,65
P,4303,203046637
P,2862,216
P,2539,229
C,7091,751641220
P,6939,751589118
P,1044,215
P,4516,211567989
C,4384,751253645
C,4430,86
C,4375,65
C,3506,74
P,9226,213018961
P,4487,234
P,1041,196
C,9137,213475142
C,1273,76
C,4719,65
P,5241,213936370
P,1286,670
P,3403,209
P,2124,144
P,2876,186
C,9414,752147710
C,159,159
P,6336,752191016
P,614,490
P,3592,216179526
C,7175,752489933
C,1987,81
C,2977,57
C,845,52
C,2461,217346785
P,9646,752398035
P,4095,155
C,5736,752535248
C,2891,99
C,1970,73
C,5540,58
P,8907,752968775
P,7484,440
P,1151,246
C,8223,753453394
C,5554,191
C,2523,98
P,9726,223038024
P,3642,1833
C,2601,753738920
C,3649,92
C,410,74
C,6759,67
C,1756,72
P,3887,225231497
P,7170,2416
P,7139,269
P,864,213
C,3809,226632552
C,9673,87
P,488,227201153
P,3187,347
P,8134,247
C,2919,753635541
C,7224,72
C,1007,163
C,2893,1607093683
C,1789,67
P,7776,753866160
P,3062,219
P,1673,140
P,4510,229797874
C,6679,754040095
C,8421,109
C,2827,118
P,4922,754219750
P,6689,123
P,2919,80
P,3433,232164432
C,3284,232900353
C,8559,94
C,9,73
C,2521,72
C,4248,72
P,7936,754300995
P,9426,130
P,1070,101
C,2003,234613315
C,2832,59
C,1404,58
C,3490,81
C,5930,75
P,1750,235536704
P,9408,379
P,4343,309
C,9169,754443622
P,5395,236972070
P,534,369
P,4147,364
C,7294,131
C,7635,85
C,350,74
P,7552,1550
P,3155,355
C,6136,112
C,2058,149
P,9202,239214085
C,9286,754312617
C,3508,77
P,6214,754469759
P,296,309
P,3850,191
P,6691,240986263
C,8996,754623954
C,2854,81
C,2924,48
C,3397,49
P,3946,754604287
P,7655,364
P,2295,242991261
C,4300,243799273
C,9964,83
P,5351,244190832
P,2340,1698
P,3831,254
P,2599,255
C,3799,244909376
C,1110,88
C,9637,73
P,4555,754377794
P,1510,209
P,5707,270
P,1924,193
P,2205,181
C,8676,247065830
C,8166,73
P,7015,247421116
P,554,99
P,431,89
P,1759,86
P,8014,93
P,1697,84
C,9999,248205722
C,8055,96
P,8293,248515863
P,7442,168
P,1982,237
C,9087,755574207
C,4491,81
C,5498,94
P,9255,250299740
P,4451,112
C,8078,250611827
C,1017,94
P,6124,755496459
P,6769,417
C,9397,252420813
C,6108,83
P,7997,253093955
P,3922,236
P,956,248
P,1283,275
C,9905,253787997
C,169,83
C,1956,64
P,6429,254572251
P,9011,240
C,5958,255166479
C,9193,88
P,4993,255489419
P,6090,204
C,3589,756301942
C,9950,73
P,9370,756067011
P,4615,2598531623
C,5424,755825473
C,2778,116
C,2279,69
P,8763,258459091
C,4074,755797917
C,5482,125
C,4072,72
P,7090,755686375
P,3122,240
P,923,260
P,7567,215
C,8664,260870926
C,3935,68
C,4822,80
C,1505,76
P,9444,261413637
P,9350,204
C,8085,756159105
C,6534,78
P,4330,755967089
P,586,221
P,8569,201
C,8526,263702743
C,2038,119
C,2550,78
P,9555,264147194
P,371,273
P,69,237
C,7744,264583555
C,4803,61
P,1022,265147896
P,6734,1425
P,7313,229
P,1367,168
C,9745,756442838
C,3829,74
C,1099,74
P,9643,756651980
P,2578,227
P,633,244
C,8005,756518492
C,5564,111
P,9160,268840556
P,3030,284
C,8425,269316506
C,3348,60
P,9510,269915697
C,6267,270094231
P,9800,270312836
C,9892,270658138
C,6239,82
P,6297,271316203
P,7162,391
C,2824,271666201
C,9498,98
P,1658,272294219
P,8240,220
C,8793,756281365
P,9905,756124950
P,6135,255
C,9563,756213836
C,5711,80
P,8727,274838553
P,6431,288
C,8630,756160448
C,7105,80
C,2497,74
P,7496,275863245
P,4433,103
P,2623,84
P,2520,91
C,3587,276625863
C,1205,67
C,3815,69
C,5588,74
P,3380,277231419
P,6584,203
C,6836,277587552
C,5512,64
P,8920,277904022
P,2608,213
P,495,201
P,4456,228
C,8366,756886946
C,4067,72
C,2300,279435273
P,3286,279960865
P,4099,489
P,8248,277
C,5094,104
C,6321,281353977
C,6052,89
P,6658,282304403
P,5686,187
P,3570,181
P,1202,245
C,7453,282959003
C,2015,91
C,111,55
C,4173,78
C,4560,64
P,8846,283801261
P,1474,117
P,2772,100
P,516,153
P,4495,143
C,6909,284598154
C,5598,78
C,2860,135
C,1755,77
C,906,79
P,5675,757964884
P,6184,1664
P,7998,234
C,7150,757927957
C,6085,196
P,3312,287853103
P,294,369
P,1276,1515
P,4753,287
C,6997,288496991
P,3613,288855650
P,6332,289192918
C,7224,758176890
C,5571,112
C,148,68
C,3616,74
C,1883,290096076
P,4089,290475539
P,4614,1803
P,866,322
P,1673,217
P,773,137
P,6552,186
C,8703,291992096
C,1646,103
C,1905,74
C,707,126
C,5572,65
P,9247,759687434
P,1569,141
P,1458,147
P,790,140
P,436,150
P,5329,2695592237
C,3429,760181845
C,3524,72
C,3550,60
C,6055,57
C,1028,66
P,4804,296668592
P,6178,334
C,5597,760450355
C,5982,297638980
P,8491,760449779
P,7424,247
P,1953,265
C,650,299213663
C,6116,123
C,9480,56
C,1864,71
P,8904,760471280
P,6621,235
C,8804,301009553
C,2797,80
C,2238,89
C,972,72
P,9484,301564618
P,4208,231
C,7439,301981695
P,8621,760291517
C,7287,760352900
C,4774,114
P,9470,303613149
P,4171,371
C,3533,760307795
C,8361,141
C,618,77
C,1378,80
C,1845,83
P,7592,760716825
P,7449,107
C,6529,305779425
C,8236,84
P,6147,306530458
P,6106,275
C,3853,83
C,3649,77
C,4694,80
C,2416,78
P,7603,307407772
P,5866,134
C,6675,307972455
C,1930,69
P,6762,308536408
P,3541,234
P,369,236
C,4740,309278185
C,9213,72
P,8106,760167547
P,8904,1592
C,6356,310677400
C,9460,79
P,6493,311013545
P,2934,430
P,758,297
C,2965,760571624
C,5220,65
C,3930,312182644
P,7179,312408941
P,4607,381
P,6331,205
C,9318,760637351
C,3632,87
C,3967,66
