role,n,time
C,65,138463986
C,44916,138538920
P,25,155966732
C,67164,138499386
P,16,155901520
C,21,138565336
P,11077,155843060
C,20,138621167
P,53615,155895487
P,49594,155799642
P,16,155530280
P,71,154478505
P,96,155702486
C,6,138646290
P,7,154465602
C,76250,138726783
P,61,154496867
C,50,138790333
P,38,154556110
C,64,138879355
P,11223,154573625
C,69,138910798
P,35,154074191
C,90,138925256
P,25,154000315
C,80095,138849650
P,63154,153949514
C,18,138893792
P,86,153955349
C,16,139000072
P,48113,154178955
C,96298,139174481
P,31103,154244114
C,86,139170936
P,31,154208867
P,58757,154186434
C,62809,139244610
P,8,154108767
C,49,139303777
C,19,139252397
P,55,154085863
P,67,153867553
P,22,153544689
C,15,139292130
P,2,153797520
P,96057,153136242
C,95,139340676
P,77,153079117
C,55,139246140
C,80744,139237400
P,61123,153303187
C,3236,139260538
P,42,153491856
C,81,139365140
P,69,153610350
C,57238,139376390
P,89,153521485
C,74,139347084
P,60,153564573
C,12,139457524
P,66775,153532820
C,33,139368686
P,42,153524311
C,81,139284858
P,3699,153565814
C,38676,139168667
C,67,139318212
P,68292,153535381
C,27,139122881
P,13,153570940
C,6225,139226543
P,94,153467057
C,69,139281401
P,8,153612389
C,80,139269365
C,4,139260428
P,69,153649792
P,31,153618689
P,89913,153579917
C,31683,139152029
P,24,153551061
C,78558,139205045
C,74,139260219
P,63,153404904
P,85,153259305
P,11,153017471
P,71,153531371
C,90161,139417851
P,70,153073285
P,33073,153149521
C,18,139491293
P,99,153134349
P,69931,153240279
C,5,139642562
C,2,139498819
C,84,139529472
C,58502,139538237
P,49058,153625228
C,46,139517765
P,58,153654601
C,33,139562717
P,36,153689902
C,53,139629783
P,97,153772478
C,75980,139611227
P,18,153795392
C,71,139476474
P,76010,153785292
C,57,139597620
P,70,153757151
C,55,139647126
P,15,153775346
P,35,153699045
P,95,153631123
P,57709,153549600
P,100,153539359
P,64,153742883
P,48,153543550
C,98,139347784
C,95,139461891
C,26,139423524
C,5076,139545038
P,46,153602036
C,7703,139512360
P,86,153592390
C,16,139558396
C,72052,139543611
C,16,139603610
C,43,139627715
C,72,139789294
C,16,139774404
C,72531,139656725
P,80773,154357713
C,73701,139725276
P,36885,154408097
P,41,154347957
C,39,139589160
C,89460,139494649
P,36,154393662
P,57,154319920
P,35,154395114
P,65,154414133
P,47,154284127
P,8111,154340590
P,58,154282115
P,34,154285192
P,11,154282065
P,16,154264949
P,15,154215772
P,31466,154170816
P,24,154148201
P,66,154096522
P,30,154020399
P,63,153961390
P,89,154004685
P,51,154022638
P,83,154005520
P,72,153862773
P,22,153805950
P,87954,153645161
C,96174,141178496
P,51,153653566
C,52,140984254
P,74815,153723283
C,63714,140986158
P,27660,153249060
P,26,152251980
P,4,152224387
C,76,141043508
P,16680,153790035
P,76,151894574
C,89589,141264698
P,63135,151804708
P,61,150583221
P,3,150548135
P,43,150433745
P,36,150470001
C,44601,141179658
P,8,150307378
P,74,148880637
P,53,148607767
P,89,148601661
P,62,148303048
P,45,148375936
P,50286,148424974
P,81537,148402540
C,76359,142241419
P,97,148375252
C,36504,142138845
P,18149,148235710
C,61,141796646
P,66,148250555
C,28362,141804183
P,2260,148076111
P,7005,148194809
P,80,148025699
P,50,148065529
P,4,148071203
P,24,147976717
P,3,148013196
P,42,147937538
P,74,147844598
P,37,147820934
P,57,147917085
P,51,147872516
P,42,147865286
P,13306,147815923
C,39263,143138889
P,29,147752552
C,79,142913925
P,80,147673715
C,18,142672128
C,61,142520978
C,4406,142917468
C,67,142561263
P,67933,147784562
P,53,147765608
C,70,142546415
C,65,142731070
P,48,147883382
C,91,142805764
P,26131,147838656
C,97,142806618
P,65,147812887
C,22,142826954
P,5,147735581
C,51,142840791
P,95090,147662233
C,15,142861820
P,72,147747015
C,2,142914971
C,11,142842661
C,34,142802873
C,59,142758632
C,89309,142763956
P,90448,148155761
C,975,142744670
P,59,148108051
C,87,142808431
P,22,148081381
P,71,148100816
C,1,142856951
C,35,142806881
C,61,142791655
C,99,142769875
C,65,142757054
C,14,142802423
C,67647,142761527
P,13149,148744028
C,99151,142778038
P,20,148602039
P,65890,148661044
C,98,142862119
P,66,148680260
C,74,142856748
P,7,148641057
C,89,142852510
P,26,148657075
C,38,142925278
C,88841,142822166
P,93014,148737645
C,55599,142939041
P,41,148712716
C,43,142974471
C,47792,142886932
C,5989,142982546
P,68164,148722875
P,6141,148764132
C,33710,142783720
C,18916,142728727
P,70853,148713212
P,20,148756498
C,10,142845463
C,94,142822532
C,85,142828494
P,97,148716352
P,68,148899664
C,39588,142806600
P,72105,149008041
C,22,142759769
P,66,148896263
C,94,142739415
P,54,148931790
P,85,148863863
C,4542,142694575
C,47,142774297
P,35,149068533
C,55,142814655
C,81,142804815
P,14,149151234
P,7,149024097
P,66,148985118
P,60,149110142
C,36,142874880
P,42,149150311
C,17997,142981772
P,9,149206260
C,6,142946162
C,47,142857916
P,21699,149189010
C,98191,142894790
P,65,149127393
C,73,142885623
P,31,149156320
P,68,149213020
P,3661,149193029
P,89217,149206814
C,46158,143256054
P,23,149356518
C,5743,143318869
C,59883,143154415
P,26,149244573
C,76,143182034
P,25,149320774
P,37,149270560
P,38,149290171
P,1,149300089
P,78,149298507
P,87254,149258421
C,83430,143680567
P,39804,149381439
P,70453,149377414
C,67507,143863283
P,88,149383354
C,72,143896535
P,77,149369286
C,12,144008186
P,53,149368552
P,52,149279850
C,80,144007278
P,40,148820847
P,16,149417086
P,43151,148796494
C,92,143925993
C,44,143855128
P,68,148730195
P,64,148682069
C,72,143813030
P,92,148703825
C,47,143905442
P,62,148811675
C,18,143912078
P,19920,148339640
C,89,143785369
P,7492,148398910
C,82039,143872666
P,72794,147989295
C,2880,143928418
P,53,147751968
P,66,147873420
P,31,147749888
C,56,144052610
P,64463,147833615
C,17,144033284
P,13165,147862152
P,40,147747020
C,79548,144041452
C,29,144012502
P,27,147868637
C,8,143822305
P,41779,147832176
C,36,143912260
P,52,147870018
C,87,143886922
C,68,143806306
C,78019,143768610
P,37217,147278678
P,84,147912577
P,84,147274307
C,40,143772200
C,94,143792560
P,46,147277144
C,90,143710012
P,33,147250680
C,21,143698828
P,5333,147271186
C,22263,143730326
P,69,147311058
C,47994,143806338
P,4,146643191
P,66,146694983
P,93,146542990
P,46447,146634454
C,73520,144102396
P,16,146736672
P,42,146779186
C,50,144253906
C,87,144321743
P,9763,146422102
C,82,143478298
P,30598,146406211
C,7,143514747
P,59,146392328
C,31,143517693
P,27,146392588
C,21,143286186
P,98122,146388075
C,17,143241892
P,11569,146425068
C,37,143363103
P,40,146371273
C,97,143404142
P,88,146407295
P,6806,146458179
C,80,143447106
P,84,146470100
C,96,143408648
P,58,146443030
C,80,143531091
P,27,146331823
C,90354,143381362
C,88,143421578
P,66,146422693
C,2,143424026
P,93,146357175
P,3,146395112
P,41365,146366902
C,65,143381626
P,37,146394699
C,99527,143455861
C,12,143530263
P,4050,146451064
C,32734,143555087
P,27354,146425286
C,27126,143636982
P,64517,146504323
C,87,143680867
P,96,146452618
P,38,146467398
P,29,146427149
P,48,146396860
P,17,146352557
P,38,146339195
P,31,146357789
P,32,146216506
P,12,146303464
P,74610,146248225
C,96936,144428783
P,35,146343078
C,43,144397626
P,66,146377033
C,81,144380979
P,76,146365559
C,89,143847790
P,50,146329315
C,13615,143841929
P,63,146331715
C,3,143767415
P,26728,146235133
C,34,143611114
P,54144,146290444
C,86193,143618760
P,2326,146307593
P,25494,146313487
C,99,143563330
C,63,143557140
P,25,146315020
P,95,146197023
P,30,146256241
P,28,146275996
P,82837,146262581
C,77668,144072078
P,42,146183273
P,72,146130639
P,72,146160891
C,11967,144075669
C,4,144065786
P,84,145924392
P,96,145978437
C,83,144147650
P,81023,145980402
P,78,145764383
P,27685,145949299
P,46,145745365
C,64,144371533
P,50,145856717
C,87676,144315882
P,96,145841436
C,5,144255220
P,51,145856142
C,58699,144206506
P,64,145832276
C,73,144211182
C,5,144188913
P,45,145891681
P,30,146036555
C,41,144361509
P,10,146166131
C,11,144447402
P,41983,146166235
C,47,144370794
P,93497,145907197
C,29,144446330
P,100,145881219
P,58,145840617
C,71,144383097
C,62,144484651
C,11,144426592
P,2,145882667
P,82,145787663
C,31,144392800
P,73,145853291
C,79313,144453186
P,7306,145907516
C,87,144425489
P,84232,146093362
C,20,144458226
P,37,146048646
C,28,143690350
C,31,143658682
C,93,143678288
C,23985,143605461
P,56981,146223018
P,87,145999045
C,27,143604057
P,51,146213419
P,47,145981578
P,18,145982753
C,50,143443725
C,13,143565811
C,41,143562570
C,23,143530661
C,2,143366564
C,100,143337665
C,88,143328679
C,56519,143241714
C,47423,143158558
P,92918,146897430
C,67,143249842
P,43,146989828
C,80179,143214552
P,44603,146890748
C,16,143210360
P,60,146874086
C,8,143233498
P,12,146821880
C,43,143189043
P,85,146677695
C,97,143125181
C,79869,143164486
P,80662,146855046
C,37,143206528
P,30,146882534
C,88,143112719
C,55,143169507
P,50,146928617
P,42,146913965
P,45941,146912478
C,59,143245530
C,50157,143258720
P,16249,146930531
C,35,143284109
C,83673,143237641
P,73263,146933792
C,56,143173913
P,32,146949838
C,44,143212866
C,54,143208410
P,79,147032228
C,51076,143227765
P,89,147005369
P,41,147047537
C,1,143244418
P,67,146952019
C,5,143247654
P,28,146977594
C,16,143180581
P,93,147031902
C,82,143145542
P,42,147093563
C,10,143138085
P,15,147137970
C,51,143146487
P,93,147166088
C,1,143215915
P,44,147250930
C,64,143173585
P,14441,147220935
C,20,143085701
P,5,147169648
C,6,143124679
P,15,147146114
C,28596,143111313
P,89,147303940
C,55793,143156786
P,6,147235431
C,87,143270331
P,40,147292945
P,27,147351141
C,86,143245399
P,94,147340767
C,41,143308826
P,24,147225029
P,39914,147279507
P,42,147290901
C,51,143374218
P,73,147282149
P,28,147224484
P,17,147221550
P,55,147204262
P,92,146309424
P,69,145828908
P,89,145903820
P,64,145863772
P,55,145692417
P,34000,145702858
C,95668,144319251
P,42,145734597
C,38,144419388
P,86,145739488
C,66,144408577
P,50,145693144
P,27,145662366
P,37,145740415
P,98353,145729293
C,66907,144708006
P,49315,145717437
C,22,144634383
P,4,145699778
C,51,144578058
P,37574,145730604
C,5,144561318
P,33,144942972
C,449,144605615
P,70,144949799
C,58,144627740
P,61767,145047550
P,65,144876213
P,14196,145035058
C,4285,144606092
P,60,145078131
C,37163,144666751
P,11,145257840
C,27891,144725485
P,69,145263279
C,54,144542897
P,9531,145185314
C,38949,144691637
C,100,144540180
P,100,145194394
P,10,145140964
C,8,144632151
C,35783,144712953
P,81,145296963
P,8,145330562
P,47,145173697
C,81,144682754
P,86546,145131518
C,55,144685350
C,61264,144721703
P,91111,145266593
C,20,144854369
P,3310,145201132
P,85,145262595
C,92,144848753
P,97,145219605
C,64,144916294
C,96,144760929
C,80,144778045
C,4980,144711263
C,7,144535644
C,46,144421250
C,69,144391985
C,22,144207509
C,34,144124788
C,8,144123752
C,75,144021576
C,72,144062254
C,25,144053429
C,90,143954972
C,1499,143917373
C,17261,143892173
C,37031,143935207
P,57290,146805000
C,93136,144023967
P,76021,146823951
C,51,144061249
P,95,146827261
C,87,144020459
P,23,146804677
C,10,144085271
P,25,146842486
P,45543,146742261
C,84941,143948544
C,53,143914129
P,99,146752896
P,27,146761098
C,13275,143937268
C,31781,143927097
P,54,146813605
P,89,146676279
C,1,143997418
P,75520,146646990
C,51750,143932137
P,77031,146602902
C,69065,143880927
P,26,146707550
C,18441,143863476
P,63,146751692
P,53614,146713654
P,9847,146628521
C,85,143973002
P,44722,146636000
C,33,143905212
C,41,143814489
C,3,143739630
C,89,143401492
C,93,143358398
C,34,143399674
C,27,143354975
C,94,143223603
C,96973,143037323
P,40686,147281955
C,65,143010191
P,26,147454246
C,7000,142931600
P,52513,147357403
C,2589,142904089
C,85,142958441
C,25787,142883611
C,7,142901134
C,56201,142893055
P,52685,147797725
C,13,142914858
P,25,147774065
C,8,143044217
P,73,147845936
C,40,143029563
P,25,147999414
C,26,143128409
P,42,148005305
C,23,143247130
P,82,147665124
C,89,143212662
P,90,147687178
C,7,143167674
P,80,147539181
C,78,143194989
P,33495,147599570
C,43684,143186123
C,78,143134285
C,7900,143191734
C,64437,143179528
P,78458,147715187
C,12,143199137
P,6,147705715
C,8,143279243
P,77,147637786
C,100,143359989
C,92123,143241892
P,50741,147649035
C,41,143209352
P,75,147600058
C,69,143141960
P,84063,147559188
C,47333,143195742
P,91,147567500
C,21,143176971
P,7,147614047
C,21253,143118496
P,42020,147745040
C,17698,143067787
P,84,147677191
C,68,143162339
P,29,147682672
C,71353,143185496
P,2,147695330
P,37,147653808
P,85,147839733
P,99,147843601
P,90,148004751
P,79,148005820
P,16881,147932715
C,83156,143728577
P,72,147848656
C,42,143717666
P,17,147800444
C,1,143739958
P,23,147738892
C,21,143666999
P,44,147887005
P,50,147887575
C,56,143636360
C,96,143559966
P,81,147928343
C,58,143500094
P,48781,146131782
C,73,143491201
P,38,146191869
C,46,143585957
P,7406,146103810
C,67502,143607428
P,15673,146040224
C,13370,143590387
P,85,145995439
P,52,145927656
P,70,145893919
P,42,145805917
P,47,145882903
P,80,145825796
P,24,145669279
P,24,145521214
P,64934,145515578
P,18,145421583
P,41,145340071
P,93,145266340
P,80,145190190
C,68994,144636232
P,14,144689731
C,11,144665793
P,94,144276561
P,88134,144168597
C,58,144632193
C,94,144734120
P,41,144207747
P,43,144062834
P,38,144098098
P,60,144117731
P,57123,144115950
C,98556,145157919
P,99,144041389
C,2,145168885
P,13,144117079
C,10,145236869
P,32910,144116790
C,1387,145149092
P,63,144170271
C,32638,145162053
P,74,144131730
C,21,145199493
P,87,144102330
P,56940,144079523
P,60,144066574
C,75139,145201794
C,58,145220640
P,52,144063054
C,86,145401554
P,73759,144065596
P,51220,143819032
P,26,143998318
C,3,145444210
P,12,143806540
P,56,143682939
C,66,145322347
C,12,145404636
C,78781,145241015
P,52010,143912066
C,89,145419723
P,51,144052240
C,8,145349601
P,39,144099149
C,59,145466724
P,59,144020087
C,93348,145495599
P,2,144228505
P,45,144279840
P,64,144239908
P,80,144095309
P,84,144130170
P,47207,144073286
P,9,143252971
P,91,143167038
P,92844,143224026
C,97148,146255675
P,14165,143129356
C,16392,146213604
P,13,143244140
P,73,143308835
P,43,143376988
P,37497,143317095
C,88294,146602056
P,76291,142363889
C,32,146591246
C,42,146496822
P,7029,142243646
P,82,142062315
P,24,142133422
C,88,146522588
C,98,146558846
P,21069,142092257
C,26,146559127
P,65438,142189105
C,11,146574608
P,50,142107486
C,69,146534856
C,66640,146354690
P,35535,142198810
C,19540,146299957
P,7597,142135117
C,63,146338201
P,6811,142250792
C,98,146496788
P,22,142268114
P,7,142114070
C,92,146637008
P,33,141583505
P,68,141636030
C,96885,146665554
P,32,141459060
P,56,141544193
P,47204,141455169
P,50,141397849
C,77,146615136
P,47,141434350
P,19011,141412009
C,100,146688725
C,29,146682465
C,8,146597643
C,10,146684008
C,83194,146654321
P,78262,141721255
C,91,146730500
P,36881,141852479
C,64642,146726838
P,82,141926671
C,85,146626529
P,57569,142030274
C,52,146705303
P,33075,142039355
C,1,146851070
C,53,146854238
C,98,146869808
C,59292,146897059
P,69117,142427730
C,76364,146907080
P,19,142378505
C,68,147037504
P,53,142122367
C,99,147090993
P,80,142155522
C,45719,147086945
P,74,142171922
C,47601,147102471
P,39,142111988
P,88,142222270
P,15383,142073302
P,39,142106403
P,44,142110610
P,10,142048541
P,36,142060650
P,49,142027496
P,98,142011102
P,70,141907956
P,35,141768169
P,15196,141754864
P,98,141856785
P,51,141877511
P,61,141827696
P,63,141831010
P,33358,141802966
C,75066,148691162
P,65,141816520
C,37,148563048
P,57611,141803923
C,27004,148609725
P,61,141860040
C,66,148619668
P,31302,141901966
C,25,148745833
P,97,141897509
P,16,141887703
C,92,148794107
P,21,141955033
C,2,148857941
P,64,142006039
P,78671,141917237
C,21,148953328
P,48,141891703
C,1,148973210
P,64,141819693
C,52,148974504
P,18757,141945264
C,17,149011939
C,85,148976692
P,6,142021474
P,74,141894432
C,86846,149079980
P,51,141933904
P,29,141866297
P,45,142000667
C,44,148959344
C,30409,148921501
P,30,141834660
C,52378,148986198
P,6439,141834140
P,59555,141846639
P,56,141773260
P,59,141701474
P,62,141635432
P,35110,141714579
C,91134,149512952
P,27,141602721
P,48,141659998
C,89,149537453
P,43,141655223
P,22,141653612
P,11536,141536772
P,83,141487370
P,27,141532392
P,1,141523220
P,62,141449893
P,12,141265419
P,48,141333890
P,95969,141201615
P,91,141282058
P,65119,141169050
C,99787,150308706
P,53,141156348
P,2,141029654
C,98,150370527
P,6,141069759
C,41,150288251
P,46,141132255
P,3,141154807
P,35,141140406
P,77,141161535
P,51,141158880
P,14,141196135
P,91,141157841
P,63685,140917944
C,87171,151083502
P,6,140993749
P,77,140970860
P,28,140906547
P,50,140844704
P,70,140820858
P,1555,140792802
P,82631,140881982
C,74622,151677012
C,2,151397490
P,34,140837146
P,24,140733580
C,55,151404294
P,12845,140672967
C,34,151387107
P,58,140794523
C,46987,151372134
P,42,140797144
C,97,151383012
P,75,140837120
P,88486,140787079
C,99498,151418463
P,15992,140838742
P,67,140800887
P,4,140778845
P,92653,140746800
C,47995,151768994
P,51,140824590
C,40,151959431
P,23624,140812141
P,11301,140720990
C,1,151901076
P,12,140713685
C,90,151830134
P,50,140717015
C,44,151899472
C,98725,151941297
P,3,140915168
C,80,151977094
P,40107,141016900
C,87,151960682
P,85996,141126895
C,77,151966826
P,10,141022763
C,30,151377446
P,64,141011396
P,43171,140971626
C,93646,151321848
C,53,151226158
P,26,139870205
C,96,151019975
P,22,139929502
C,91683,151136837
P,35887,139068029
C,67,151144555
P,75537,139029158
C,1,151186452
C,88,151185387
C,97,151225611
C,77634,151225790
P,88204,139379100
C,7,151164104
P,52799,139402273
P,6,139337254
C,2,151153950
C,64,151137165
C,27,151109885
C,82,151028378
C,48,150928438
C,81373,150852939
P,79863,139709113
C,44513,150808491
P,44,139766143
C,51,150686973
P,27,139738560
C,51,150744820
P,99,139900745
C,94,150869161
P,23798,139924987
C,57345,150947577
P,31763,140055616
C,40,150970751
P,16686,140128089
P,100,140127276
C,73032,150961861
P,25805,139966757
C,36958,150990703
P,23345,139938025
P,7,140005499
C,26,150990962
P,34,140049450
C,88285,150954241
P,72,140059999
P,18,139930045
C,40,150986365
C,57,151029438
P,75,140034473
C,19,150992515
P,72,139905824
C,86,151033082
P,11874,139978372
C,40,151084484
C,26,151084651
P,73,139996153
P,59,140120729
P,4,140055848
P,22,139720079
P,17,139688131
P,12167,138789244
P,18,138746563
P,12,138725000
P,57,138819598
P,61136,138763990
C,36498,151685313
P,26794,138798323
C,62,151691977
P,92,138696068
C,17228,151540865
P,65002,138663158
P,71113,138555195
P,41,138450890
C,36,151693484
P,47,138358352
P,10,138330031
C,69,151701072
P,99,138107685
C,64,151748982
P,82,138037248
C,79,151757855
P,9,137774944
C,56,151777878
P,99,137767958
C,19338,151744215
P,69,137806139
C,69,151715215
P,7,137598743
C,23,151678286
P,5,136605224
C,24,151716131
P,59,136594878
C,39076,151746259
C,55,151780122
P,50,136628616
P,29,136674305
C,56,151923261
P,65,136671158
C,63,151827520
P,18,136524295
C,71345,151754345
P,92811,136501203
C,26,151839600
P,37,135384640
C,36,151861750
C,42,151860940
C,94741,151875916
P,63099,135685706
C,56,151864630
P,40213,135623847
P,94394,135346824
C,35,151850433
P,82,135446737
C,94930,151820958
P,74,135430335
C,33589,151909994
P,13,135561361
C,6587,151765221
P,47,135563986
C,73184,151833955
P,22,135639712
C,94,151921096
P,56846,135441768
C,60,151895171
P,16,135458444
P,31781,135175363
P,70,135111942
C,63,152038494
P,8,135132143
C,27182,152041090
P,17938,135142522
C,36,152008075
P,15,135187325
C,54,152011333
C,85,151860803
C,13502,151899310
C,9503,151831817
P,85159,135357323
C,41,151864620
C,10,151779367
C,54,151850517
C,35120,151651774
C,29775,151692425
P,63977,135696146
P,24,135646038
C,76,151649046
C,94,151741658
C,47,151648487
C,55,151703657
C,49,151651732
C,8,151706428
C,19,151727502
C,9,151770138
C,22455,151818954
C,70,151759223
C,18,151742721
C,7,151704285
C,85,151682199
C,31870,151736762
P,30284,136868736
C,69,151880684
P,15,136956654
C,91,151851551
P,35,136953725
C,20,151877980
C,68,151886379
C,66217,151920584
C,11,151796745
P,37215,137095407
P,89,136965567
C,33,151850434
P,48,137127814
C,13769,151860252
P,77,137156770
P,61,137089680
C,24,151900552
P,50149,137179710
C,1249,152000963
P,43,137059251
C,55,152072352
P,11,137036770
P,35,135486523
P,33,135556695
C,2819,152215145
C,48784,152173757
C,91,152163788
C,91168,152168808
P,36,135571893
P,96474,135791962
P,36,135588473
C,35,152261600
P,17,135713031
P,53,135378513
C,38,152460584
P,43756,134739309
C,88,152348838
P,25234,134654759
C,100,152287417
C,28928,152023082
C,93,152180582
P,17926,134671233
C,7344,152101280
P,18368,134705305
C,6,152167499
P,84,134706035
C,48,152159343
P,89,134759057
C,82040,152009355
P,79,134672181
C,41,152060113
P,46,134765924
P,11,134297329
C,42,152083671
P,73041,134228238
C,46,151954860
C,57603,151929132
P,46792,134596325
C,7016,152017090
P,25,134615861
C,77,152007398
C,60,152007984
C,100,151990931
C,79,152014482
C,81,152067844
C,57,152060846
C,98,152031741
C,98,152048717
C,2,151996697
C,46,152002638
C,34063,152020911
P,36845,135698804
C,19,152140054
P,46,135690689
C,36,152194234
C,89325,152189454
P,60703,135924711
C,51,152228417
C,16145,152169934
P,53232,135872130
C,66,152175725
P,21,135767096
P,25,135489650
C,16,152136697
P,67,135424975
C,9,152207382
P,35,135459281
C,50118,152245404
C,70,152258018
P,57,135588416
C,84341,152245325
P,72,135710027
C,73,152215498
P,37146,135779649
P,48576,135602731
C,61085,152257778
P,55,135513435
P,71,135486582
P,56,135478650
P,23406,135413586
C,27740,152197324
C,56,152183139
C,50907,152150227
P,99,135440957
C,66788,152169482
P,75932,135416311
P,82,135288002
C,15,152307671
P,46,135389820
C,35,152331066
P,99,135353572
P,97241,135396542
P,43,134903782
P,77,135010813
C,82,152409991
C,76,152473275
P,53,135149803
P,29451,134891296
C,14,152500471
P,25,134885980
P,26351,134885615
C,63,152588857
P,16,134779003
C,74,152615275
P,84,134838579
C,86798,152647342
P,42127,135015843
C,3,152703896
P,81,135082385
C,59,152758543
P,6,135179452
C,41,152785062
P,49,135181245
C,93,152808026
P,28,135323715
C,68,152850646
P,38,135336296
C,9737,152887069
P,91,135331797
C,70,152888975
C,69539,152926125
C,97,152897825
P,92197,135433478
C,6,152942499
C,80,152970189
C,12855,152907790
P,62930,135807463
C,44,152968725
C,26,153029730
C,21976,152930119
C,70,153002982
C,39,152934155
C,15,152870915
C,30,152827874
C,32,152743602
C,7,152631860
C,60019,152616378
P,47601,136737893
C,38,152699571
C,47821,152628128
P,42872,136807059
C,46535,152673234
P,39027,136943975
C,48,152820072
P,51,137068912
C,25,152883806
P,49,136906370
C,72,152870818
C,91,152844497
C,37,152849047
C,7,152920125
C,55,152924640
C,97578,152926347
P,97983,137520215
C,22653,153010537
P,87,136793256
C,98,153045917
P,4,136435242
C,28,153180361
C,80179,153155068
P,81707,136632941
C,90691,153173180
P,73,136757650
C,80,153296162
P,86,136833189
P,65,136822379
P,93,136649993
C,28,153399042
P,24564,136498350
C,5439,153254812
P,27,136518965
C,1,153259400
C,69,153218365
P,8,136334492
P,15922,136258427
C,38324,153286137
P,36,136339053
C,75,153292481
P,69892,136374334
C,67,153244498
P,70761,136386731
C,6,153274968
P,5811,136356475
P,20,136337166
C,40172,153279922
P,17123,136501189
C,66340,153265785
P,20,136573081
P,77,135800105
C,8,153209213
C,17,153213690
P,29200,135767061
C,28,153186941
P,96,135827084
C,12,153212903
P,73,135887351
C,11,153275828
P,25,135948664
C,59,153258837
P,53092,136057892
C,81,153236827
P,24,136029550
C,7,153242099
C,33,153243988
C,47788,153191969
P,54306,136226073
P,41,136247134
C,39,153125845
C,36738,153135537
P,23,136276540
C,71,153128070
P,6,136189761
C,51,153178488
C,20175,153102201
P,33,136193463
P,69332,136224705
C,28,153248765
P,98,136174517
P,87,136042955
P,51,136017775
C,77,153307015
P,28,135935740
C,90,153319705
P,50,135949526
C,2,153275521
P,92,135949614
C,73,153355967
P,69,135913936
C,29606,153405504
C,90,153405631
C,67,153456368
C,82,153462409
C,59,153361813
C,90,153365042
C,45,153378891
C,66,153374959
C,82,153044045
C,43,153066223
C,91463,152906317
P,614,136910334
P,39608,136781761
P,69557,136958265
C,60,152983586
C,15941,152829516
C,10454,152706652
C,89,152665254
C,47790,152699119
P,63784,136594370
C,97,152811852
C,81050,152842929
P,28003,136690544
C,27227,152842978
P,28,136618744
C,76,152827625
P,22,136617307
P,71173,136556855
C,99700,152922954
P,26,136537162
C,84,152895465
P,21821,136509264
C,37,152970320
P,76,136488172
C,58712,152988943
P,9629,136448395
C,94,152884978
P,50430,136389583
P,21,136450575
P,91,136071892
C,19214,152709215
C,63696,152776937
C,28,152692982
P,26,136212864
P,35,135919858
C,27,152807796
C,22,152785339
P,64,136048150
P,68,135885695
P,81,136035637
C,14,152734158
P,48,136091055
P,7112,135953469
P,13,136019707
P,10,135877121
P,54789,135839484
C,54472,153261230
P,94,135774312
P,23,135897040
P,71,135806518
P,50437,135797906
C,46757,153445056
P,32,135864478
P,81616,135858885
C,24,153409848
C,27,153386395
P,75,136093146
C,77,153490702
P,41601,136068805
C,70,153427797
P,72,136193622
C,47,153524337
P,52857,136200845
C,25,153378705
C,89405,153430404
P,100,136219446
P,43,136259115
C,8,153454281
C,7049,153462590
P,87438,136417398
C,81,153480808
C,92,153476222
C,73416,153521937
P,15,136505795
P,61,136492117
C,7797,153533388
P,54586,136515779
C,13,153461963
C,1,153488235
C,5,153481749
C,30255,153507892
P,52080,137038239
C,53,153477836
C,7,153468732
C,25,153332068
C,68684,153348160
C,24,153395476
C,1886,153499937
C,97,153448431
C,90,153350676
C,73473,153329044
P,98721,137994059
P,30,137942811
P,38761,137914629
C,42287,153289260
C,41,152951894
P,61,137829770
C,51,153075965
P,59,137832978
C,37,153055849
P,58,137916396
C,69,153007883
P,35,138023640
C,73939,153002118
P,85,137829170
C,20,152932137
P,49220,137684687
P,68,137874758
C,76969,152275692
P,91,137598228
P,95,137663376
C,44,152335965
P,48276,137736840
P,22699,137722150
P,30,137661893
C,82,152401707
P,4,137670945
C,10334,152375085
P,38428,137605449
C,82,152310258
C,74555,152310560
P,88148,137644187
C,98540,152348247
P,32,137514064
P,2,137652880
P,2,137534386
P,63,137395500
P,18637,137422371
C,43379,152589983
P,63851,137383227
P,45823,137498475
C,98,152644894
C,37,152600280
C,66,152667804
C,20,152735405
C,37,152735335
C,63,152783246
C,84034,152802031
P,90928,138149576
C,83,152831495
P,95,138123614
C,97206,152910279
P,13700,138124289
C,90,152936483
P,23,138214482
C,39,152897375
P,93,138255181
C,34,152888155
P,43079,138177377
C,64798,152941067
P,82360,138071237
C,51,152817596
P,91,138196275
C,64971,152866560
P,6,137075954
C,44,152962754
P,43919,137113737
C,85,153041131
P,11,137199925
P,80203,137105960
C,81723,153146027
P,37255,137245478
C,31,153276000
P,78,137286861
C,98215,153265302
P,20,137214457
P,47964,137089669
P,66,136999898
P,66,137007392
C,74594,153529306
P,90,137087445
C,99,153557756
P,37157,137170088
P,8,136812878
P,42,136776036
C,98,153668052
P,97,136939885
P,97541,136685734
C,93,153658510
P,10527,136844378
C,23,153620106
P,58,136883042
C,50057,153789807
P,56,137115829
C,22751,153949769
P,50195,137091839
C,15144,154005575
P,20,137174671
C,85,154029598
P,87,137251392
C,42,154013709
P,80,137292440
C,17,154021251
P,85,137318269
P,77954,137312845
C,36,154002914
P,26,137349831
P,52,137320940
